Date,Open,High,Low,Close,Adj Close,Volume
2020-05-29,24.639999,26.430000,24.600000,25.879999,25.879999,12747800
2020-06-01,25.719999,26.469999,25.559999,26.219999,26.219999,8201000
2020-06-02,26.549999,27.100000,26.469999,27.070000,27.070000,9131500
2020-06-03,27.170000,27.530001,26.650000,27.120001,27.120001,11428000
2020-06-04,27.080000,27.620001,26.809999,27.500000,27.500000,11377000
2020-06-05,28.590000,29.190001,28.370001,28.870001,28.870001,11820600
2020-06-08,28.969999,29.000000,28.110001,28.370001,28.370001,14161900
2020-06-09,28.070000,28.549999,27.680000,28.420000,28.420000,10176400
2020-06-10,28.080000,29.070000,27.719999,28.430000,28.430000,8303000
2020-06-11,26.799999,27.170000,25.940001,26.360001,26.360001,22801300
2020-06-12,26.639999,26.809999,25.850000,26.430000,26.430000,8885100
2020-06-15,25.469999,27.070000,25.360001,26.980000,26.980000,8642100
2020-06-16,27.860001,28.290001,26.969999,27.639999,27.639999,11803900
2020-06-17,27.469999,27.750000,27.170000,27.280001,27.280001,7388800
2020-06-18,27.309999,28.020000,27.240000,27.889999,27.889999,6278300
2020-06-19,28.660000,28.860001,27.540001,28.230000,28.230000,13501000
2020-06-22,28.430000,29.040001,28.330000,28.980000,28.980000,8862100
2020-06-23,29.299999,29.420000,28.590000,28.719999,28.719999,7358700
2020-06-24,28.410000,28.620001,26.820000,27.250000,27.250000,11101100
2020-06-25,27.180000,28.049999,27.090000,27.940001,27.940001,8768600
2020-06-26,27.670000,27.700001,27.120001,27.360001,27.360001,5255000
2020-06-29,27.809999,28.469999,27.620001,28.270000,28.270000,6966500
2020-06-30,27.889999,28.549999,27.799999,28.059999,28.059999,5840600
2020-07-01,28.299999,28.510000,27.930000,28.350000,28.350000,6960400
2020-07-02,28.790001,29.049999,28.340000,28.750000,28.750000,5545500
2020-07-06,28.790001,29.260000,28.770000,28.959999,28.959999,6146000
2020-07-07,28.850000,29.209999,28.760000,28.790001,28.790001,4674500
2020-07-08,29.030001,29.290001,28.840000,29.180000,29.180000,4676500
2020-07-09,29.070000,29.110001,28.209999,28.410000,28.410000,5602300
2020-07-10,28.480000,29.170000,28.410000,29.030001,29.030001,5432400
2020-07-13,29.010000,29.150000,28.389999,28.500000,28.500000,6540200
2020-07-14,28.230000,29.080000,28.160000,28.879999,28.879999,5057500
2020-07-15,29.080000,29.500000,28.809999,29.290001,29.290001,7041200
2020-07-16,29.180000,29.430000,29.030001,29.160000,29.160000,3240400
2020-07-17,29.170000,29.240000,28.719999,29.100000,29.100000,3570200
2020-07-20,28.900000,29.250000,28.590000,29.120001,29.120001,3863800
2020-07-21,29.980000,30.219999,29.639999,29.719999,29.719999,8346300
2020-07-22,29.440001,29.889999,29.360001,29.750000,29.750000,3925800
2020-07-23,29.590000,29.930000,29.120001,29.410000,29.410000,5925100
2020-07-24,29.370001,29.510000,29.059999,29.440001,29.440001,4947500
2020-07-27,29.340000,29.860001,28.980000,29.719999,29.719999,6268500
2020-07-28,29.459999,29.540001,29.270000,29.350000,29.350000,4423700
2020-07-29,29.600000,29.750000,29.450001,29.570000,29.570000,3114500
2020-07-30,28.990000,29.010000,27.900000,28.930000,28.930000,10024400
2020-07-31,29.090000,29.160000,28.590000,29.070000,29.070000,5028500
2020-08-03,29.150000,29.650000,29.030001,29.340000,29.340000,5893900
2020-08-04,29.230000,30.150000,29.209999,29.780001,29.780001,7706300
2020-08-05,30.840000,31.020000,30.150000,30.230000,30.230000,9100400
2020-08-06,30.520000,30.580000,30.120001,30.180000,30.180000,4339800
2020-08-07,29.889999,29.920000,29.580000,29.850000,29.850000,4867900
2020-08-10,30.160000,30.360001,29.969999,30.160000,30.160000,4234800
2020-08-11,30.600000,30.660000,29.820000,29.820000,29.820000,5563600
2020-08-12,30.469999,30.760000,30.309999,30.559999,30.559999,5307400
2020-08-13,30.480000,30.660000,30.260000,30.400000,30.400000,3414100
2020-08-14,30.230000,30.420000,30.020000,30.330000,30.330000,3792900
2020-08-17,30.240000,30.850000,30.219999,30.770000,30.770000,4307900
2020-08-18,30.410000,30.830000,30.389999,30.600000,30.600000,5589500
2020-08-19,30.590000,30.820000,30.410000,30.660000,30.660000,3781500
2020-08-20,30.020000,30.590000,29.780001,30.520000,30.520000,6112100
2020-08-21,30.000000,30.240000,29.639999,30.180000,30.180000,6523300
2020-08-24,30.330000,30.540001,30.230000,30.350000,30.350000,4511800
2020-08-25,30.969999,31.020000,30.590000,30.920000,30.920000,5251900
2020-08-26,31.070000,31.190001,30.840000,30.930000,30.930000,5402600
2020-08-27,30.889999,30.900000,30.270000,30.670000,30.670000,4372600
2020-08-28,30.719999,30.799999,30.520000,30.719999,30.719999,2437800
2020-08-31,30.900000,30.900000,30.389999,30.580000,30.580000,3825200
2020-09-01,30.639999,30.940001,30.540001,30.610001,30.610001,3930300
2020-09-02,30.580000,30.600000,29.590000,29.860001,29.860001,7281600
2020-09-03,29.150000,29.780001,29.040001,29.639999,29.639999,7999000
2020-09-04,29.420000,29.450001,28.400000,28.510000,28.510000,7365900
2020-09-08,26.879999,26.959999,26.270000,26.750000,26.750000,10546400
2020-09-09,26.840000,27.690001,26.709999,27.410000,27.410000,5310500
2020-09-10,27.230000,27.469999,26.750000,26.790001,26.790001,4856800
2020-09-11,26.920000,27.270000,26.730000,27.040001,27.040001,3362000
2020-09-14,26.740000,27.020000,26.600000,26.940001,26.940001,3311200
2020-09-15,27.059999,27.700001,26.959999,27.520000,27.520000,3914100
2020-09-16,28.200001,28.799999,28.059999,28.700001,28.700001,5785600
2020-09-17,28.570000,29.389999,28.430000,29.230000,29.230000,4584300
2020-09-18,29.190001,29.430000,28.900000,29.059999,29.059999,3058100
2020-09-21,28.670000,28.760000,27.660000,28.290001,28.290001,5361800
2020-09-22,28.360001,28.530001,27.820000,28.170000,28.170000,3020500
2020-09-23,28.350000,28.840000,28.000000,28.030001,28.030001,5108100
2020-09-24,28.299999,28.590000,28.129999,28.500000,28.500000,3418800
2020-09-25,28.299999,28.559999,28.170000,28.350000,28.350000,2445200
2020-09-28,28.500000,28.860001,28.299999,28.690001,28.690001,2428800
2020-09-29,28.309999,28.320000,27.280001,27.700001,27.700001,5337100
2020-09-30,27.940001,28.559999,27.889999,28.290001,28.290001,3445400
2020-10-01,27.760000,27.860001,26.770000,27.510000,27.510000,6557100
2020-10-02,26.250000,26.889999,26.090000,26.350000,26.350000,8583300
2020-10-05,27.580000,28.160000,27.440001,27.930000,27.930000,7854900
2020-10-06,28.660000,28.910000,28.309999,28.389999,28.389999,6288700
2020-10-07,28.160000,28.410000,27.889999,28.389999,28.389999,5526200
2020-10-08,28.990000,29.200001,28.750000,29.139999,29.139999,6567400
2020-10-09,28.990000,29.250000,28.590000,28.690001,28.690001,4596400
2020-10-12,28.400000,28.400000,27.730000,28.070000,28.070000,4553100
2020-10-13,28.459999,28.650000,28.270000,28.459999,28.459999,3624000
2020-10-14,28.889999,29.049999,28.799999,28.980000,28.980000,3196000
2020-10-15,28.070000,28.950001,28.010000,28.940001,28.940001,5276500
2020-10-16,28.590000,28.870001,28.330000,28.719999,28.719999,2516700
2020-10-19,28.830000,29.010000,28.590000,28.590000,28.590000,2803000
2020-10-20,28.480000,29.309999,28.459999,29.049999,29.049999,4391800
2020-10-21,28.610001,28.780001,27.930000,28.100000,28.100000,5165700
2020-10-22,28.299999,28.750000,28.280001,28.510000,28.510000,3235600
2020-10-23,28.549999,28.559999,27.780001,27.879999,27.879999,3986200
2020-10-26,27.330000,27.459999,26.950001,27.110001,27.110001,4646700
2020-10-27,27.309999,27.950001,27.230000,27.690001,27.690001,3037200
2020-10-28,26.440001,26.559999,26.090000,26.309999,26.309999,7011000
2020-10-29,24.920000,25.740000,24.750000,25.600000,25.600000,8401400
2020-10-30,25.309999,25.400000,24.959999,25.250000,25.250000,5424500
2020-11-02,25.160000,26.290001,25.139999,26.260000,26.260000,5385100
2020-11-03,26.940001,27.010000,26.450001,26.719999,26.719999,7241300
2020-11-04,27.120001,27.629999,26.690001,27.440001,27.440001,5982500
2020-11-05,27.410000,27.700001,27.080000,27.160000,27.160000,5115000
2020-11-06,26.830000,26.870001,26.200001,26.469999,26.469999,5117700
2020-11-09,28.590000,28.820000,28.059999,28.070000,28.070000,9840300
2020-11-10,28.660000,28.969999,28.469999,28.910000,28.910000,6602400
2020-11-11,29.700001,29.750000,28.920000,29.040001,29.040001,6376600
2020-11-12,29.209999,29.440001,28.620001,28.660000,28.660000,6070900
2020-11-13,28.520000,28.570000,28.059999,28.129999,28.129999,4367600
2020-11-16,29.120001,29.170000,28.660000,28.809999,28.809999,4576600
2020-11-17,28.570000,29.020000,28.480000,28.870001,28.870001,3613700
2020-11-18,29.070000,29.360001,28.959999,29.000000,29.000000,4112100
2020-11-19,28.930000,29.139999,28.750000,29.090000,29.090000,2934300
2020-11-20,28.930000,29.360001,28.920000,29.270000,29.270000,4907100
2020-11-23,29.580000,29.719999,29.410000,29.520000,29.520000,4398000
2020-11-24,30.230000,31.030001,30.209999,30.799999,30.799999,9091700
2020-11-25,31.299999,31.680000,31.020000,31.370001,31.370001,5865600
2020-11-27,31.120001,31.360001,31.030001,31.219999,31.219999,2904900
2020-11-30,31.120001,31.290001,30.680000,30.969999,30.969999,6778500
2020-12-01,30.920000,30.959999,30.340000,30.620001,30.620001,4543100
2020-12-02,30.580000,31.430000,30.580000,30.969999,30.969999,7064300
2020-12-03,30.889999,31.360001,30.809999,31.250000,31.250000,5559700
2020-12-04,31.309999,31.740000,31.280001,31.559999,31.559999,6930200
2020-12-07,31.440001,31.870001,31.309999,31.400000,31.400000,4785400
2020-12-08,31.219999,31.469999,31.040001,31.410000,31.410000,3786000
2020-12-09,31.549999,31.660000,30.900000,31.340000,31.340000,7632800
2020-12-10,31.840000,32.650002,31.830000,32.110001,32.110001,7572000
2020-12-11,32.029999,32.130001,31.770000,31.940001,31.940001,3394000
2020-12-14,32.139999,32.230000,31.370001,32.169998,32.169998,4877200
2020-12-15,32.320000,32.619999,32.250000,32.540001,32.540001,3509400
2020-12-16,32.549999,32.810001,32.320000,32.740002,32.740002,4349300
2020-12-17,33.009998,33.230000,32.919998,33.160000,33.160000,4534000
2020-12-18,33.330002,33.669998,33.259998,33.480000,33.480000,4759000
2020-12-21,32.180000,32.840000,32.119999,32.639999,32.639999,6144300
2020-12-22,32.279999,32.470001,32.000000,32.090000,32.090000,3749600
2020-12-23,32.330002,33.080002,32.330002,32.750000,32.750000,5077500
2020-12-24,32.660000,32.919998,32.570000,32.919998,32.919998,1694300
2020-12-28,32.880001,33.049999,32.509998,32.590000,32.590000,4917500
2020-12-29,32.950001,32.990002,32.660000,32.779999,32.779999,3631000
2020-12-30,32.580002,33.220001,32.549999,32.910000,32.910000,4840000
2020-12-31,32.730000,33.099998,32.630001,33.009998,33.009998,4424600
2021-01-04,33.000000,33.290001,32.240002,32.380001,32.380001,14340200
2021-01-05,33.380001,34.119999,33.380001,33.939999,33.939999,13616800
2021-01-06,33.939999,34.470001,33.560001,34.110001,34.110001,7461100
2021-01-07,34.349998,34.590000,34.290001,34.529999,34.529999,4103100
2021-01-08,34.930000,35.500000,34.750000,35.430000,35.430000,7548500
2021-01-11,34.880001,35.410000,34.810001,35.259998,35.259998,5113100
2021-01-12,35.650002,36.009998,35.570000,35.900002,35.900002,4185800
2021-01-13,35.770000,36.099998,35.599998,35.799999,35.799999,4457000
2021-01-14,35.700001,36.320000,35.610001,36.240002,36.240002,5175000
2021-01-15,35.720001,35.820000,35.130001,35.340000,35.340000,5491300
2021-01-19,35.709999,35.889999,35.529999,35.750000,35.750000,3804300
2021-01-20,36.139999,36.200001,35.689999,35.790001,35.790001,3222600
2021-01-21,35.820000,36.000000,35.639999,35.759998,35.759998,3013200
2021-01-22,34.959999,35.619999,34.910000,35.230000,35.230000,4672900
2021-01-25,35.110001,35.660000,35.029999,35.590000,35.590000,4134500
2021-01-26,35.689999,35.799999,35.380001,35.450001,35.450001,2628100
2021-01-27,35.410000,35.930000,35.020000,35.500000,35.500000,4918800
2021-01-28,35.919998,36.009998,35.220001,35.250000,35.250000,5409000
2021-01-29,35.639999,35.770000,35.110001,35.180000,35.180000,3915400
2021-02-01,35.770000,36.180000,35.250000,36.119999,36.119999,6051400
2021-02-02,36.970001,37.049999,36.720001,36.820000,36.820000,6274700
2021-02-03,37.189999,37.779999,37.189999,37.439999,37.439999,6804100
2021-02-04,37.610001,37.950001,37.200001,37.810001,37.810001,5033700
2021-02-05,38.330002,38.400002,37.950001,38.189999,38.189999,4378700
2021-02-08,38.470001,38.980000,38.470001,38.939999,38.939999,4216200
2021-02-09,38.700001,39.209999,38.520000,39.169998,39.169998,4904300
2021-02-10,39.240002,39.470001,39.009998,39.279999,39.279999,5053600
2021-02-11,39.320000,39.380001,38.869999,38.970001,38.970001,3731000
2021-02-12,39.009998,40.070000,39.009998,39.939999,39.939999,5777500
